Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
W_M16,2010,Single year,8.465134242,7.604967025,9.325301458,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2011,Single year,6.343686646,5.601871485,7.085501808,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2012,Single year,6.869401423,6.096673676,7.64212917,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2013,Single year,5.492817746,4.810588899,6.175046592,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2014,Single year,6.2728678,5.546711009,6.999024592,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2015,Single year,6.658313227,5.919135172,7.397491281,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_M16,2016,Single year,6.847887046,6.09725149,7.598522602,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Provisional,Whole pop,All ages,Fatal
W_I01,2000,Single year,7610,7439.021926,7780.978074,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2001,Single year,7754,7581.411844,7926.588156,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2002,Single year,7491,7321.364013,7660.635987,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2003,Single year,7691,7519.114399,7862.885601,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2004,Single year,7409,7240.295026,7577.704974,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2005,Single year,7592,7421.224254,7762.775746,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2006,Single year,7767,7594.267228,7939.732772,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2007,Single year,7788,7615.033872,7960.966128,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2008,Single year,7818,7644.701053,7991.298947,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2009,Single year,8236,8058.128544,8413.871456,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2010,Single year,8515,8334.140878,8695.859122,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2011,Single year,8653,8470.681205,8835.318795,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2012,Single year,8771,8587.442283,8954.557717,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2013,Single year,9126,8938.764445,9313.235555,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2014,Single year,9498,9306.986451,9689.013549,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2015,Single year,9879,9684.192989,10073.80701,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I01,2016,Single year,10566,10364.53324,10767.46676,Injuries,Number,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2000,Single year,200.4329868,195.923806,204.9421677,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2001,Single year,200.7449899,196.2744723,205.2155076,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2002,Single year,190.0005526,185.6973547,194.3037504,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2003,Single year,190.9526529,186.6850659,195.2202399,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2004,Single year,180.5120238,176.4012956,184.6227519,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2005,Single year,181.3680218,177.2866359,185.4494077,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2006,Single year,181.6343827,177.5906119,185.6781535,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2007,Single year,178.989371,175.0061083,182.9726337,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2008,Single year,176.6976601,172.7684744,180.6268459,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2009,Single year,182.5194282,178.5599752,186.4788812,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2010,Single year,184.6589526,180.7136601,188.604245,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2011,Single year,184.4904509,180.5744137,188.4064881,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2012,Single year,184.1468676,180.2578315,188.0359038,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2013,Single year,188.5840051,184.6721471,192.495863,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2014,Single year,191.6532562,187.7508012,195.5557111,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2015,Single year,194.6076475,190.7157347,198.4995602,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_I02,2016,Single year,202.6408537,198.7157734,206.565934,"Per 100,000 people",Age-standardised rate,All,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2000,Single year,438,396.9809927,479.0190073,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2001,Single year,540,494.4545528,585.5454472,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2002,Single year,488,444.7029804,531.2970196,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2003,Single year,474,431.3285636,516.6714364,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2004,Single year,501,457.1300687,544.8699313,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2005,Single year,515,470.5213389,559.4786611,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2006,Single year,580,532.7978166,627.2021834,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2007,Single year,532,486.7931853,577.2068147,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2008,Single year,541,495.4124006,586.5875994,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2009,Single year,568,521.2886672,614.7113328,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2010,Single year,550,504.0347702,595.9652298,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2011,Single year,532,486.7931853,577.2068147,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2012,Single year,579,531.8385257,626.1614743,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2013,Single year,573,526.083522,619.916478,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2014,Single year,522,477.220077,566.779923,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2015,Single year,563,516.4947173,609.5052827,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A01,2016,Single year,581,533.7571426,628.2428574,Injuries,Number,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2000,Single year,11.27516429,10.21745718,12.3328714,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2001,Single year,13.88580708,12.71379954,15.05781463,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2002,Single year,12.36341664,11.26630515,13.46052814,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2003,Single year,11.76850312,10.70905389,12.82795234,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2004,Single year,12.26458267,11.19054288,13.33862245,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2005,Single year,12.4771087,11.39919174,13.55502567,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2006,Single year,13.92749267,12.79317662,15.06180872,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2007,Single year,12.68006362,11.60132765,13.75879959,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2008,Single year,12.86969085,11.78301134,13.95637035,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2009,Single year,13.41463847,12.30833087,14.52094607,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2010,Single year,12.88632455,11.80588643,13.96676267,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2011,Single year,12.3958919,11.33846432,13.45331948,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2012,Single year,13.48767041,12.38294018,14.59240065,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2013,Single year,13.21722635,12.12807383,14.30637888,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2014,Single year,11.83719172,10.81356187,12.86082156,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2015,Single year,12.50937461,11.46587886,13.55287036,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_A02,2016,Single year,12.70457769,11.66032389,13.74883148,"Per 100,000 people",Age-standardised rate,Assault,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2000,Single year,137,114.0592097,159.9407903,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2001,Single year,129,106.7390883,151.2609117,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2002,Single year,112,91.25769087,132.7423091,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2003,Single year,114,93.07331117,134.9266888,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2004,Single year,132,109.4817282,154.5182718,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2005,Single year,109,88.53737525,129.4626247,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2006,Single year,132,109.4817282,154.5182718,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2007,Single year,135,112.2272764,157.7727236,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2008,Single year,132,109.4817282,154.5182718,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2009,Single year,157,132.4417217,181.5582783,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2010,Single year,163,137.976855,188.023145,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2011,Single year,166,140.7476305,191.2523695,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2012,Single year,167,141.6716834,192.3283166,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2013,Single year,154,129.6774866,178.3225134,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2014,Single year,200,172.2819235,227.7180765,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2015,Single year,188,161.1263278,214.8736722,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S01,2016,Single year,223,193.7314962,252.2685038,Injuries,Number,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2000,Single year,3.539862184,2.946253123,4.133471245,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2001,Single year,3.330884855,2.755693655,3.906076055,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2002,Single year,2.84663199,2.319333541,3.373930438,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2003,Single year,2.830399484,2.310830279,3.349968688,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2004,Single year,3.227601695,2.676945449,3.778257942,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2005,Single year,2.63479719,2.140022119,3.12957226,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2006,Single year,3.14270721,2.60609163,3.67932279,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2007,Single year,3.221283135,2.67701762,3.765548649,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2008,Single year,3.099876051,2.569722684,3.630029417,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2009,Single year,3.660251272,3.085552361,4.234950182,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2010,Single year,3.797458966,3.212327749,4.382590183,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2011,Single year,3.807226373,3.224917635,4.38953511,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2012,Single year,3.887891911,3.294562641,4.481221182,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2013,Single year,3.546457116,2.982559357,4.110354875,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2014,Single year,4.528305625,3.8953678,5.16124345,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2015,Single year,4.157211825,3.557585003,4.756838646,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_S02,2016,Single year,4.796505037,4.159551827,5.433458246,"Per 100,000 people",Age-standardised rate,Intentional self-harm,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2000,Single year,3850,3728.387433,3971.612567,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2001,Single year,3908,3785.474815,4030.525185,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2002,Single year,3910,3787.443466,4032.556534,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2003,Single year,4029,3904.592454,4153.407546,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2004,Single year,3891,3768.7416,4013.2584,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2005,Single year,3923,3800.239897,4045.760103,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2006,Single year,3967,3843.553383,4090.446617,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2007,Single year,3896,3773.663074,4018.336926,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2008,Single year,4073,3947.914982,4198.085018,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2009,Single year,4383,4253.242095,4512.757905,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2010,Single year,4678,4543.946487,4812.053513,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2011,Single year,4778,4642.521255,4913.478745,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2012,Single year,4952,4814.076456,5089.923544,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2013,Single year,5194,5052.74655,5335.25345,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2014,Single year,5425,5280.639638,5569.360362,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
W_F01A,2015,Single year,5562,5415.828204,5708.171796,Injuries,Number,Falls,Validated,Whole pop,All ages,Serious non-fatal
